line_id,point_index,surface_x_mm,surface_y_mm,surface_z_mm,tcp_x_mm,tcp_y_mm,tcp_z_mm,normal_x,normal_y,normal_z,qx,qy,qz,qw,surface_angle_deg,cumulative_distance_mm,process_on
0,0,-20.0,29.01988172531128,20.0,-21.03212434347106,30.53608088255029,19.202592039667184,-0.5160621717355309,0.7580995786195059,-0.3987039801664072,0.49808913927941517,0.22924925135905638,0.1384529405388682,0.824731940292932,40.703053834855595,0.0,1
0,1,-19.0,29.728801250457764,20.0,-20.019059567061547,31.240569373032358,19.17776235652482,-0.5095297835307736,0.7558840612872975,-0.4111188217375897,0.4928338317335765,0.22705814988677686,0.13497439220180926,0.8290605070310291,40.89732283892811,1.2341883112346799,1
0,2,-18.0,30.37047529220581,20.0,-18.980194150358393,31.900276454530292,19.163980962325706,-0.49009707517919754,0.76490058116224,-0.41800951883714743,0.4934842873144343,0.21787266637922073,0.12921908374961652,0.8320499911744987,40.10185191353371,2.464897340301425,1
0,3,-17.0,31.019591808319092,20.0,-17.931444240561728,32.571703214534836,19.149493204366138,-0.4657221202808643,0.7760557031078703,-0.4252533978169315,0.494754446544392,0.2063766913100572,0.12224218693329253,0.8352745336966952,39.09915546345986,3.7102487615795345,1
0,4,-16.0,31.601401805877686,20.0,-16.880621720013277,33.1844485061236,19.15237476967626,-0.44031086000663927,0.7915233501229583,-0.4238126151618689,0.5004997050048013,0.19389104597472367,0.11611876107591548,0.8357169023701321,37.67190032638132,4.926675111785184,1
0,5,-15.0,32.128793239593506,20.0,-15.831909321774791,33.73267605310037,19.142394728979873,-0.4159546608873956,0.8019414067534331,-0.42880263551006376,0.5022580366201947,0.18258024782378623,0.10941561428760024,0.8381106974052407,36.684104985991695,6.110081524939846,1
0,6,-14.0,32.592225551605225,20.0,-14.771426004455071,34.23743883569644,19.16443122993958,-0.3857130022275358,0.8226066420456075,-0.41778438503020987,0.5128376818747615,0.16764641223186333,0.10288475295769182,0.8356476052283879,34.65341364224874,7.284771245837288,1
0,7,-13.0,33.04236078262329,20.0,-13.731358879017218,34.71116729532167,19.17525821419178,-0.3656794395086094,0.8344032563491923,-0.4123708929041103,0.5184865845556127,0.15807028558144762,0.09820058590529725,0.8345909725008482,33.44624779424926,8.42769534763209,1
0,8,-12.0,33.44608449935913,20.0,-12.695484563108502,35.13563859963874,19.186545536181562,-0.34774228155425113,0.8447770501398039,-0.40672723190921856,0.5237037006574174,0.1495687733556599,0.09398990746876673,0.8333843730528081,32.351943490517115,9.547221537672181,1
0,9,-11.0,33.86174154281616,20.0,-11.632119053508033,35.58609346763992,19.20814398938398,-0.3160595267540169,0.8621759624118779,-0.39592800530800915,0.5327971602087448,0.13477085523024843,0.08641259147407516,0.8309614110707784,30.43821520354146,10.702263653049176,1
0,10,-10.0,34.220388889312744,20.0,-10.585047861346428,35.970813539660526,19.229459577057234,-0.29252393067321436,0.8752123251738907,-0.38527021147138274,0.5403921016001058,0.12385988370949498,0.08080611314861422,0.8283148422028334,28.92988579296029,11.817979553065,1
0,11,-9.0,34.55673265457153,20.0,-9.513317392226782,36.32912280133233,19.228547848209157,-0.2566586961133903,0.8861950733804006,-0.38572607589542196,0.5435257836089552,0.10824363539977866,0.07093845400085122,0.829355637643876,27.601051899344586,12.948020506609916,1
0,12,-8.0,34.817689418792725,20.0,-8.437829431998692,36.60815590801152,19.22376863020087,-0.21891471599934573,0.8952332446093964,-0.38811568489956494,0.5454045438375618,0.0920654175657653,0.060431453172915706,0.8309066625784104,26.461594936842836,14.059126562818497,1
0,13,-7.0,35.05563497543335,20.0,-7.364522867314479,36.86289913597825,19.22481013086164,-0.18226143365723954,0.9036320802724532,-0.3875949345691793,0.5480550762198445,0.0764078932118325,0.050366468476242876,0.8314208838715932,25.36032716032722,15.16225039027975,1
0,14,-6.0,35.21805810928345,20.0,-6.322431984706472,37.03109148795465,19.219649064162574,-0.1612159923532359,0.9065166893355986,-0.39017546791871366,0.5480412248844838,0.06755058747159587,0.044467340318796074,0.8325325156438811,24.971663384441378,16.217839662434198,1
0,15,-5.0,35.35857820510864,20.0,-5.262212394242653,37.181683795862085,19.220557465062967,-0.1311061971213264,0.9115527953767227,-0.38972126746851593,0.5496663897197497,0.05482906417401511,0.03618851870233371,0.8327971090538132,24.27917389153932,17.28870120735789,1
0,16,-4.0,35.51891374588013,20.0,-4.20749987454385,37.34804205260958,19.218185802389506,-0.10374993727192516,0.9145641533647253,-0.39090709880524654,0.5501518440308224,0.04335203694017586,0.028616324887737334,0.8334474520643415,23.8560933098652,18.356455483201024,1
0,17,-3.0,35.62654733657837,20.0,-3.1496184718813316,37.46048843753154,19.21624343632313,-0.07480923594066577,0.9169705504765837,-0.3918782818384362,0.5505315879217407,0.031238274298504252,0.02062131560125808,0.8339747611661228,23.512860264771685,19.420298058193758,1
0,18,-2.0,35.686447620391846,20.0,-2.065722685206205,37.52809855681547,19.222824114489345,-0.0328613426031025,0.9208254682118127,-0.3885879427553274,0.5527372913140691,0.01369362673371461,0.00908429787240729,0.8331935230844207,22.952940364698346,20.50632039218455,1
0,19,-1.0,35.7091269493103,20.0,-0.9936130126130522,37.554326123739344,19.228508449120476,0.0031934936934738894,0.9225995872145218,-0.3857457754397627,0.5541889079763789,-0.0013291185302236996,-0.0008849016474593021,0.8323893948561308,22.690867638615,21.57876589056418,1
0,20,0.0,35.653584003448486,20.0,0.0907591748574932,37.49689701440264,19.229312050291217,0.0453795874287466,0.9216565054770759,-0.3853439748543909,0.5540497454092133,-0.01889159031925227,-0.012577753131589584,0.832174132951365,22.830534127152713,22.66465805341172,1
0,21,1.0,35.582767963409424,20.0,1.1508028386476665,37.42709297100925,19.241235365743968,0.07540141932383321,0.9221625037999154,-0.3793823171280161,0.5561711834210759,-0.031344156839703104,-0.02099793613011717,0.8302109642990049,22.755698791839908,23.727064444143227,1
0,22,2.0,35.50522756576538,20.0,2.207384564087107,37.35275673514044,19.262688932073633,0.10369228204355355,0.9237645846875275,-0.36865553396318335,0.5602009288695319,-0.04297850988717438,-0.02912275052698973,0.8267282699795225,22.517203877828614,24.786475164309863,1
0,23,3.0,35.36300706863403,20.0,3.252951992481214,37.209354061703415,19.274039897319803,0.12647599624060696,0.9231734965346898,-0.36298005134009925,0.5619321841627295,-0.05236596921718033,-0.035678722397630036,0.8247527232074608,22.60547415649224,25.84189186802436,1
0,24,4.0,35.22247648239136,20.0,4.304315983374683,37.062986142394294,19.278948009018375,0.15215799168734162,0.9202548300014693,-0.36052599549081293,0.5619290076701826,-0.0630300927605016,-0.043001344520281384,0.8236588384245352,23.036635187659012,26.903406775461256,1
0,25,5.0,35.048423290252686,20.0,5.335565507924564,36.884850618767985,19.282413449837936,0.16778275396228176,0.9182136642576495,-0.3587932750810317,0.5619337258135212,-0.0695258962748306,-0.04747791764943837,0.8228866780281408,23.33368667369282,27.949934298244127,1
0,26,6.0,34.832643032073975,20.0,6.406791159581799,36.64891411168031,19.268098150110472,0.20339557979089937,0.9081355398031705,-0.3659509249447636,0.5566376458942683,-0.08472938510874096,-0.05720672462778841,0.824440933681572,24.75104473525167,29.046928081249064,1
0,27,7.0,34.63012170791626,20.0,7.473810853017528,36.42907776870864,19.26565650618994,0.23690542650876403,0.8994780303961905,-0.36717174690502874,0.5537216292154816,-0.09902769252304308,-0.06653689165296467,0.8241108635988704,25.91045874195465,30.13636142271419,1
0,28,8.0,34.36793375015259,20.0,8.530657857090624,36.15271996927734,19.269972335640393,0.2653289285453121,0.8923931095623782,-0.36501383217980393,0.552395035078822,-0.11114319201086992,-0.07462046650339368,0.8227628467965225,26.824478351969436,31.228752309580532,1
0,29,9.0,34.01423978805542,20.0,9.58124323541979,35.785590289862405,19.27579443455129,0.2906216177098949,0.8856752509034912,-0.36210278272435503,0.5514296028329343,-0.12195901671190534,-0.08189607837652342,0.8211847683126642,27.665267224450005,32.341652905097526,1
0,30,10.0,33.64394235610962,20.0,10.644248281796967,35.400070122086824,19.292215130872695,0.3221241408984839,0.8780638829886039,-0.35389243456365227,0.5520387479419604,-0.13530337574815576,-0.09134701880905523,0.8176808298086267,28.590314477983362,33.472526535373134,1
0,31,11.0,33.272215366363525,20.0,11.689093984202307,35.01978357078838,19.31359279445836,0.3445469921011534,0.8737841022124267,-0.34320360277082024,0.554521531441606,-0.14458239789907312,-0.09854640683570044,0.8135664736732843,29.09860046859298,34.584631479806774,1
0,32,12.0,32.9189658164978,20.0,12.731101353108658,34.652333452297846,19.321083620286224,0.3655506765543288,0.866683817900021,-0.3394581898568887,0.553767732157906,-0.15366263010974848,-0.1048431047796946,0.8116261567424982,29.924465039082495,35.68955458070811,1
0,33,13.0,32.45628118515015,20.0,13.780994161576174,34.166120931963356,19.316994758584038,0.3904970807880873,0.8549198734066031,-0.3415026207079816,0.5495786228967994,-0.16496068289403604,-0.111740280344033,0.8113355779839977,31.249116128897832,36.84657413239764,1
0,34,14.0,31.967652797698975,20.0,14.844271775686796,33.646118714054005,19.314465656284717,0.4221358878433981,0.8392329581775134,-0.3427671718576415,0.5444394919193734,-0.17944930679652613,-0.12054734991947107,0.810464016694272,32.94078968079912,38.03019906777956,1
0,35,15.0,31.470635890960693,20.0,15.897119194767129,33.11965159152143,19.310127280083805,0.44855959738356443,0.8245078502803675,-0.3449363599580968,0.5391834208009281,-0.1918672946449211,-0.1277124883594698,0.810035616683662,34.461373422823655,39.2073456773741,1
0,36,16.0,30.88366460800171,20.0,16.93237068571391,32.514112188939755,19.31274052190264,0.4661853428569541,0.8152237904690223,-0.34362973904867977,0.5368048549138545,-0.20006418524207625,-0.13278095777653537,0.8088164728640768,35.39050420558787,40.40669151849721,1
0,37,17.0,30.272279262542725,20.0,17.99127389417943,31.86627680121285,19.309675501353222,0.49563694708971406,0.7969987693350641,-0.34516224932338896,0.5305557837937853,-0.21431153870304698,-0.14073259558491935,0.8079452092819328,37.155545848803946,41.64805209820031,1
