x,y,z,qx,qy,qz,qw,nx,ny,nz
0.4890106522004003,0.058896728552877975,0.28019064127752297,-0.31928394826573764,0.7521858448913867,-0.5306087447211265,0.22523004939470923,-0.6776594199955522,0.6544080950319775,0.33545156975025486
0.4841095469595321,0.05335703681215641,0.28019064127752297,-0.3517899464335589,0.7375429604188499,-0.5202793259985617,0.24816050867000364,-0.7321161448940885,0.5928559645795156,0.33545156975025486
0.47970990785204515,0.04741126580343463,0.28019064127752297,-0.3836262924439105,0.7214961210019543,-0.508959526008215,0.2706185803125235,-0.7810010238661661,0.5267918422603849,0.33545156975025486
0.4758452187881221,0.041104666434243695,0.28019064127752297,-0.4147323840027021,0.7040758727115727,-0.4966708926327433,0.2925615141064639,-0.8239420134653107,0.45671851593604107,0.33545156975025486
0.4725448923851026,0.034485235733812,0.28019064127752297,-0.4450490088966967,0.685315375980428,-0.48343681798421684,0.3139475404301932,-0.8606123068321938,0.38316928593124444,0.33545156975025486
0.46983404611970514,0.02760335156669135,0.28019064127752297,-0.4745184577073244,0.665250342480325,-0.4692824938759051,0.33473594976710186,-0.8907328208921654,0.30670390629657057,0.33545156975025486
0.4677333111688632,0.020511389226788794,0.28019064127752297,-0.50308463366384,0.6439189671429529,-0.4542348638682271,0.35488717019848115,-0.9140743203459653,0.22790432474209774,0.33545156975025486
0.466258675394011,0.01326332282975491,0.28019064127752297,-0.5306931594267155,0.6213618554536625,-0.43832257198015406,0.37436284273091963,-0.9304591622887675,0.14737025366394343,0.33545156975025486
0.46542136166380466,0.0059143145373733354,0.28019064127752297,-0.5572914805979946,0.597621946156617,-0.4215759081636905,0.39312589431482664,-0.9397626481799489,0.06571460597081484,0.33545156975025486
0.4652277424413149,-0.001479705259798406,0.28019064127752297,0.5828289657615784,-0.5727444295184514,0.4040267506452289,-0.41114060841509026,-0.9419139728742796,-0.016441169553315624,0.33545156975025486
0.4656792912857353,-0.008862463606472618,0.28019064127752297,0.607257002863002,-0.5467766613060323,0.38570850524353495,-0.4283726929995311,-0.9368967634918302,-0.09847181784969576,0.33545156975025486
0.4667725716377073,-0.016177773253799734,0.28019064127752297,0.6305290917452442,-0.519768072642063,0.36665604177987154,-0.44478934581573515,-0.9247492040254749,-0.1797530361533304,0.33545156975025486
0.46849926297361155,-0.023369960278258873,0.28019064127752297,0.6526009326644184,-0.4917700759101337,0.3469056277013131,-0.4603593168320052,-0.9055637447376498,-0.2596662253139875,0.33545156975025486
0.47084622412977717,-0.03038428779383266,0.28019064127752297,0.6734305106168539,-0.4628359668883253,0.32649485904359815,-0.4750529677235724,-0.8794863985580321,-0.3376031977092518,0.33545156975025486
0.47379559331467175,-0.03716737253276077,0.28019064127752297,0.6929781753170419,-0.4330208232976685,0.30546258886493916,-0.4888423282908322,-0.8467156298369811,-0.41297080591956414,0.33545156975025486
0.47732492404792054,-0.043667591124441435,0.28019064127752297,-0.7112067166742092,0.40238139995856986,-0.2838488532870171,0.5017011497022087,-0.8075008439119951,-0.48519545693823823,0.33545156975025486
0.4814073559915752,-0.04983547298045271,0.28019064127752297,-0.7280814356238401,0.37097602075478625,-0.2616947952839489,0.5136049544602979,-0.762140488982498,-0.5537274775605857,0.33545156975025486
0.48601181937350496,-0.05562407679560139,0.28019064127752297,-0.7435702101793172,0.33886446761059735,-0.23904258636429804,0.5245310829961745,-0.7109797847388347,-0.6180452977289044,0.33545156975025486
0.491103271447122,-0.06098934779959969,0.28019064127752297,-0.75764355657795,0.3061078666925144,-0.21593534629521036,0.53445873680317,-0.6544080950319776,-0.6776594199955521,0.33545156975025486
0.4966429631878437,-0.06589045304046795,0.28019064127752297,-0.7702746854049921,0.2727685720521485,-0.1924170610214869,0.5433690180280119,-0.5928559645795157,-0.7321161448940884,0.33545156975025486
0.5025887341965654,-0.07029009214795494,0.28019064127752297,-0.7814395525888146,0.23891004693172913,-0.1685324989358382,0.5512449654439614,-0.5267918422603849,-0.7810010238661661,0.33545156975025486
0.5088953335657563,-0.07415478121187793,0.28019064127752297,-0.7911169051701633,0.2045967429582158,-0.14432712565970407,0.5580715867374726,-0.4567185159360415,-0.8239420134653105,0.33545156975025486
0.515514764266188,-0.07745510761489742,0.28019064127752297,-0.7992883217583755,0.16989397745596294,-0.11984701749685918,0.5638358870469138,-0.3831692859312449,-0.8606123068321936,0.33545156975025486
0.5223966484333087,-0.08016595388029486,0.28019064127752297,-0.805938247597542,0.13486780911148014,-0.09513877372454982,0.5685268936990241,-0.30670390629657096,-0.8907328208921652,0.33545156975025486
0.5294886107732112,-0.08226668883113687,0.28019064127752297,-0.811054024175871,0.09958491222696846,-0.07024942788912134,0.572135677096022,-0.22790432474209818,-0.9140743203459653,0.33545156975025486
0.5367366771702451,-0.08374132460598907,0.28019064127752297,-0.8146259133218842,0.06411244980199604,-0.045226358274989255,0.5746553677136018,-0.1473702536639435,-0.9304591622887675,0.33545156975025486
0.5440856854626267,-0.0845786383361954,0.28019064127752297,-0.816647115741579,0.02851794568491242,-0.020117197717382778,0.5760811691774627,-0.0657146059708149,-0.9397626481799489,0.33545156975025486
0.5514797052597984,-0.08477225755868517,0.28019064127752297,-0.8171137839612719,-0.007130843962636501,0.0050302570694654965,0.576410367393481,0.016441169553315566,-0.9419139728742796,0.33545156975025486
0.5588624636064727,-0.08432070871426471,0.28019064127752297,-0.8160250296514829,-0.042766059643411874,0.030168136476080933,0.5756423357141421,0.09847181784969569,-0.9368967634918302,0.33545156975025486
0.5661777732537999,-0.08322742836229273,0.28019064127752297,-0.8133829253179217,-0.07831986769899243,0.05524858912026962,0.5737785361314,0.17975303615333119,-0.9247492040254748,0.33545156975025486
0.5733699602782588,-0.08150073702638846,0.28019064127752297,-0.8091925003563547,-0.11372458943499698,0.08022387293494283,0.5708225164936914,0.25966622531398736,-0.9055637447376498,0.33545156975025486
0.5803842877938327,-0.07915377587022288,0.28019064127752297,-0.8034617314788638,-0.1489128299513296,0.105046446047858,0.5667799037524064,0.3376031977092522,-0.879486398558032,0.33545156975025486
0.5871673725327609,-0.0762044066853283,0.28019064127752297,-0.7962015275297236,-0.18381760643219752,0.12966905728027114,0.5616583932506647,0.4129708059195644,-0.846715629836981,0.33545156975025486
0.5936675911244415,-0.07267507595207953,0.28019064127752297,-0.7874257087197941,-0.218372475651712,0.15404483609224387,0.5554677340747942,0.48519545693823857,-0.8075008439119948,0.33545156975025486
0.5998354729804528,-0.06859264400842481,0.28019064127752297,-0.7771509803189648,-0.25251166045234325,0.17812738180337886,0.5482197104963902,0.5537274775605856,-0.762140488982498,0.33545156975025486
0.6056240767956014,-0.06398818062649514,0.28019064127752297,-0.7653969008567242,-0.286170174955479,0.2018708519191526,0.5399281195402849,0.6180452977289044,-0.7109797847388348,0.33545156975025486
0.6109893477995997,-0.05889672855287798,0.28019064127752297,-0.7521858448913867,-0.31928394826573747,0.22523004939470911,0.5306087447211264,0.6776594199955521,-0.6544080950319776,0.33545156975025486
0.615890453040468,-0.053357036812156415,0.28019064127752297,-0.73754296041885,-0.3517899464335588,0.24816050867000353,0.5202793259985619,0.7321161448940884,-0.5928559645795157,0.33545156975025486
0.6202900921479549,-0.04741126580343465,0.28019064127752297,-0.7214961210019544,-0.3836262924439104,0.2706185803125234,0.508959526008215,0.7810010238661661,-0.526791842260385,0.33545156975025486
0.624154781211878,-0.041104666434243736,0.28019064127752297,0.7040758727115728,0.4147323840027019,-0.29256151410646375,-0.4966708926327433,0.8239420134653104,-0.4567185159360415,0.33545156975025486
0.6274551076148975,-0.03448523573381204,0.28019064127752297,0.6853153759804281,0.4450490088966966,-0.3139475404301931,-0.48343681798421695,0.8606123068321936,-0.38316928593124494,0.33545156975025486
