x,y,z,qx,qy,qz,qw,nx,ny,nz
0.4660399527026249,0.011799815128825395,0.28019064127752297,-0.5360952885462911,0.6167070832036846,-0.4350389913633449,0.3781736256251036,-0.9328894144152794,0.13110905698694883,0.33545156975025486
0.46533102437898494,0.0044373129864673936,0.28019064127752297,-0.562485429773793,0.5927359666557437,-0.41812922877282005,0.39678982241322586,-0.9407663957890571,0.049303477627415486,0.33545156975025486
0.46526647808434607,-0.0029589597870404616,0.28019064127752297,0.5878048480161385,-0.5676365435063635,0.4004235334304143,-0.4146507072223253,-0.9414835768405994,-0.032877330967116244,0.33545156975025486
0.4658468050549848,-0.010332713089900207,0.28019064127752297,0.6120053463216419,-0.5414565919340668,0.38195560913353777,-0.43172228084302156,-0.935035499389058,-0.11480792322111343,0.33545156975025486
0.4670675886522435,-0.01762782820708303,0.28019064127752297,0.6350408576663121,-0.5142459469646428,0.36276061062573794,-0.44797204656464257,-0.9214712371972948,-0.1958647578564781,0.33545156975025486
0.46891953797581776,-0.024788784907636262,0.28019064127752297,0.6568675326450515,-0.48605640560734276,0.34287507667764683,-0.46336907203456124,-0.9008940224909148,-0.2754309434181807,0.33545156975025486
0.47138855857311746,-0.03176108398716482,0.28019064127752297,0.6774438229414911,-0.45694162825632884,0.32233686053335436,-0.4778840481396857,-0.8734604602986953,-0.3529009331907202,0.33545156975025486
0.47445585970656196,-0.03849166203968424,0.28019064127752297,0.6967305604175719,-0.42695703654506467,0.3011850578546071,-0.4914893447980226,-0.8393793365937569,-0.4276851337742693,0.33545156975025486
0.4780980973624385,-0.04492929530218062,0.28019064127752297,-0.7146910316723214,0.3961597078480854,-0.279459932299994,0.5041590635541082,-0.7989100293062393,-0.49921439224645137,0.33545156975025486
0.48228755191294276,-0.05102498949837718,0.28019064127752297,-0.7312910479278999,0.36460826663097146,-0.2572028388807837,0.5158690868781904,-0.7523605343006364,-0.5669443277597465,0.33545156975025486
0.4869923390792835,-0.056732352714760056,0.28019064127752297,-0.7464990101098815,0.3323627728553464,-0.23445614523931016,0.5265971240753182,-0.7000851213412945,-0.6303594746084451,0.33545156975025486
0.49217665259029686,-0.062007948471052454,0.28019064127752297,-0.7602859689978889,0.299484607651326,-0.2112631509997574,0.5363227537169445,-0.6424816378855914,-0.6889772052339161,0.33545156975025486
0.4978010366897897,-0.06681162629805716,0.28019064127752297,-0.7726256803320792,0.266036356475049,-0.18766800534486403,0.5450274625142779,-0.5799884812245594,-0.7423514033117463,0.33545156975025486
0.5038226864186692,-0.07110682730697075,0.28019064127752297,-0.7834946547705846,0.23208168997370332,-0.16371562297544434,0.5526946805593796,-0.5130812620147877,-0.7900758589663417,0.33545156975025486
0.5101957733865268,-0.07486086242460203,0.28019064127752297,-0.792872202602809,0.19768524278483204,-0.13945159861270337,0.5593098128669244,-0.4422691845941477,-0.831787360273356,0.33545156975025486
0.5168717945533621,-0.07804516117695748,0.28019064127752297,-0.8007404731334686,0.1629124905006252,-0.11492212020609242,0.5648602671565852,-0.36809117162931126,-0.8671684575217498,0.33545156975025486
0.5237999413670036,-0.08063548912779953,0.28019064127752297,-0.8070844886624056,0.1278296250314097,-0.0901738810119229,0.569335477823155,-0.2911117625888495,-0.8959498791977726,0.33545156975025486
0.5309274864468702,-0.08261213231733948,0.28019064127752297,-0.81189217299549,0.09250342860558607,-0.06525399071009878,0.572726926048775,-0.21191681725699849,-0.917912581303772,0.33545156975025486
0.5382001848711746,-0.08396004729737515,0.28019064127752297,-0.8151543744323431,0.05700114664586049,-0.040209885728163634,0.5750281560189906,-0.1311090569869489,-0.9328894144152794,0.33545156975025486
0.5455626870135326,-0.08466897562101514,0.28019064127752297,-0.8168648831871184,0.021390359763761118,-0.015089238943364407,0.5762347872117602,-0.049303477627415535,-0.9407663957890571,0.33545156975025486
0.5529589597870405,-0.08473352191565395,0.28019064127752297,-0.8170204432091819,-0.01426114488389714,0.010060131065379778,0.5763445227360281,0.03287733096711618,-0.9414835768405994,0.33545156975025486
0.5603327130899003,-0.0841531949450152,0.28019064127752297,-0.8156207583811905,-0.04988550263171842,0.03519035104286055,0.5753571537039865,0.11480792322111295,-0.935035499389058,0.33545156975025486
0.567627828207083,-0.08293241134775653,0.28019064127752297,-0.8126684930827671,-0.0854149004899736,0.06025358418704243,0.5732745596287067,0.19586475785647764,-0.9214712371972948,0.33545156975025486
0.5747887849076363,-0.08108046202418234,0.28019064127752297,-0.8081692671187028,-0.12078170623048051,0.08520212120913441,0.5701007048463776,0.27543094341818025,-0.900894022490915,0.33545156975025486
0.5817610839871649,-0.07861144142688259,0.28019064127752297,-0.80213164502134,-0.15591859712839434,0.10998847115093284,0.5658416309699675,0.3529009331907198,-0.8734604602986955,0.33545156975025486
0.5884916620396843,-0.07554414029343812,0.28019064127752297,-0.7945671197474965,-0.19075868811484087,0.13456545178655965,0.5605054453886704,0.42768513377426925,-0.839379336593757,0.33545156975025486
0.5949292953021806,-0.07190190263756155,0.28019064127752297,-0.7854900908009708,-0.22523565909644527,0.15888627943651015,0.5541023058350288,0.49921439224645126,-0.7989100293062394,0.33545156975025486
0.6010249894983772,-0.06771244808705727,0.28019064127752297,-0.7749178368222673,-0.2592838811994018,0.18290465802304764,0.5466444010491139,0.5669443277597463,-0.7523605343006364,0.33545156975025486
0.6067323527147601,-0.06300766092071651,0.28019064127752297,-0.762870482697722,-0.2928385416977627,0.206574867197417,0.5381459275765657,0.630359474608445,-0.7000851213412945,0.33545156975025486
