x,y,z,qx,qy,qz,qw,nx,ny,nz
0.5128326274672392,-0.07620440668532827,0.28019064127752297,-0.7962015275297235,0.18381760643219766,-0.12966905728027125,0.5616583932506647,-0.41297080591956475,-0.8467156298369808,0.33545156975025486
0.5196157122061673,-0.07915377587022286,0.28019064127752297,-0.8034617314788639,0.14891282995132976,-0.10504644604785811,0.5667799037524063,-0.3376031977092525,-0.8794863985580319,0.33545156975025486
0.5266300397217412,-0.08150073702638845,0.28019064127752297,-0.8091925003563545,0.1137245894349975,-0.0802238729349432,0.5708225164936914,-0.25966622531398853,-0.9055637447376494,0.33545156975025486
0.5338222267462002,-0.08322742836229273,0.28019064127752297,-0.8133829253179217,0.07831986769899259,-0.05524858912026969,0.5737785361314,-0.17975303615333152,-0.9247492040254748,0.33545156975025486
0.5411375363935272,-0.0843207087142647,0.28019064127752297,-0.8160250296514829,0.04276605964341239,-0.030168136476081294,0.5756423357141421,-0.09847181784969687,-0.93689676349183,0.33545156975025486
0.5485202947402017,-0.08477225755868517,0.28019064127752297,-0.8171137839612719,0.007130843962636652,-0.005030257069465604,0.576410367393481,-0.016441169553315912,-0.9419139728742796,0.33545156975025486
0.5559143145373734,-0.08457863833619542,0.28019064127752297,-0.816647115741579,-0.028517945684912272,0.02011719771738267,0.5760811691774627,0.06571460597081455,-0.939762648179949,0.33545156975025486
0.5632633228297549,-0.08374132460598908,0.28019064127752297,-0.8146259133218842,-0.06411244980199589,0.04522635827498914,0.5746553677136018,0.14737025366394313,-0.9304591622887676,0.33545156975025486
0.5705113892267888,-0.08226668883113689,0.28019064127752297,-0.8110540241758711,-0.09958491222696798,0.070249427889121,0.5721356770960222,0.22790432474209707,-0.9140743203459655,0.33545156975025486
0.5776033515666913,-0.0801659538802949,0.28019064127752297,-0.8059382475975421,-0.13486780911147964,0.09513877372454951,0.5685268936990242,0.3067039062965699,-0.8907328208921657,0.33545156975025486
0.584485235733812,-0.07745510761489748,0.28019064127752297,-0.7992883217583754,-0.1698939774559624,0.11984701749685882,0.5638358870469139,0.38316928593124383,-0.8606123068321941,0.33545156975025486
0.5911046664342438,-0.07415478121187798,0.28019064127752297,-0.7911169051701634,-0.20459674295821537,0.14432712565970376,0.5580715867374728,0.45671851593604046,-0.8239420134653109,0.33545156975025486
